"住所CD","都道府県CD","市区町村CD","町域CD","郵便番号","事業所フラグ","廃止フラグ","都道府県","都道府県カナ","市区町村","市区町村カナ","町域","町域カナ","町域補足","京都通り名","字丁目","字丁目カナ","補足","事業所名","事業所名カナ","事業所住所","新住所CD"
679401200,28,28229,282290020,"679-4012",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","揖西町前地","イッサイチョウマエジ",,,,,,,,,
679401600,28,28229,282290021,"679-4016",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","揖西町南山","イッサイチョウミナミヤマ",,,,,,,,,
679401500,28,28229,282290022,"679-4015",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","揖西町龍子","イッサイチョウリュウコ",,,,,,,,,
671166200,28,28229,282290023,"671-1662",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","揖保川町市場","イボガワチョウイチバ",,,,,,,,,
671166500,28,28229,282290024,"671-1665",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","揖保川町馬場","イボガワチョウウマバ",,,,,,,,,
671168100,28,28229,282290024,"671-1681",1,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","揖保川町馬場","イボガワチョウウマバ",,,,,,"ダイセル化学工業　株式会社　播磨工場","ダイセルカガクコウギヨウ　カブシキガイシヤ　ハリマコウジヨウ","揖保川町馬場８０５",
671166300,28,28229,282290025,"671-1663",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","揖保川町浦部","イボガワチョウウラベ",,,,,,,,,
671165100,28,28229,282290026,"671-1651",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","揖保川町片島","イボガワチョウカタシマ",,,,,,,,,
671164300,28,28229,282290027,"671-1643",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","揖保川町神戸北山","イボガワチョウカンベキタヤマ",,,,,,,,,
671163200,28,28229,282290028,"671-1632",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","揖保川町黍田","イボガワチョウキビタ",,,,,,,,,
671166400,28,28229,282290029,"671-1664",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","揖保川町金剛山","イボガワチョウコンゴウサン",,,,,,,,,
671162100,28,28229,282290030,"671-1621",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","揖保川町正條","イボガワチョウショウジョウ",,,,,,,,,
671169200,28,28229,282290030,"671-1692",1,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","揖保川町正條","イボガワチョウショウジョウ",,,,,,"たつの市　揖保川総合支所","タツノシ　イボガワソウゴウシシヨ","揖保川町正條２７９－１",
671161100,28,28229,282290031,"671-1611",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","揖保川町新在家","イボガワチョウシンザイケ",,,,,,,,,
671164200,28,28229,282290032,"671-1642",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","揖保川町大門","イボガワチョウダイモン",,,,,,,,,
671160200,28,28229,282290033,"671-1602",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","揖保川町野田","イボガワチョウノダ",,,,,,,,,
671164100,28,28229,282290034,"671-1641",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","揖保川町原","イボガワチョウハラ",,,,,,,,,
671168400,28,28229,282290034,"671-1684",1,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","揖保川町原","イボガワチョウハラ",,,,,,"揖保川町商工会","イボガワチヨウシヨウコウカイ","揖保川町原８４９－３７",
671160100,28,28229,282290035,"671-1601",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","揖保川町半田","イボガワチョウハンダ",,,,,,,,,
671168800,28,28229,282290035,"671-1688",1,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","揖保川町半田","イボガワチョウハンダ",,,,,,"医療法人　古橋会　揖保川病院","イリヨウホウジン　フルハシカイ　イボガワビヨウイン","揖保川町半田７０３－１",
671168000,28,28229,282290035,"671-1680",1,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","揖保川町半田","イボガワチョウハンダ",,,,,,"日本丸天醤油　株式会社","ニホンマルテンシヨウユ　カブシキガイシヤ","揖保川町半田６７２",
671166100,28,28229,282290036,"671-1661",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","揖保川町袋尻","イボガワチョウフクロジリ",,,,,,,,,
671161300,28,28229,282290037,"671-1613",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","揖保川町二塚","イボガワチョウフタツカ",,,,,,,,,
671161200,28,28229,282290038,"671-1612",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","揖保川町本條","イボガワチョウホンジョウ",,,,,,,,,
671160300,28,28229,282290039,"671-1603",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","揖保川町養久","イボガワチョウヤク",,,,,,,,,
671163100,28,28229,282290040,"671-1631",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","揖保川町山津屋","イボガワチョウヤマツヤ",,,,,,,,,
671168200,28,28229,282290040,"671-1682",1,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","揖保川町山津屋","イボガワチョウヤマツヤ",,,,,,"兵庫西農業協同組合　揖保川支店","ヒヨウゴニシノウギヨウキヨウドウクミアイ　イボガワシテン","揖保川町山津屋１４１－１",
679415600,28,28229,282290041,"679-4156",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","揖保町揖保上","イボチョウイボカミ",,,,,,,,,
679415500,28,28229,282290042,"679-4155",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","揖保町揖保中","イボチョウイボナカ",,,,,,,,,
679414600,28,28229,282290043,"679-4146",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","揖保町今市","イボチョウイマイチ",,,,,,,,,
679414100,28,28229,282290044,"679-4141",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","揖保町栄","イボチョウサカエ",,,,,,,,,
679414300,28,28229,282290045,"679-4143",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","揖保町東用","イボチョウトウヨウ",,,,,,,,,
679415200,28,28229,282290046,"679-4152",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","揖保町中臣","イボチョウナカジン",,,,,,,,,
679415400,28,28229,282290047,"679-4154",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","揖保町西構","イボチョウニシガマエ",,,,,,,,,
679414500,28,28229,282290048,"679-4145",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","揖保町萩原","イボチョウハイバラ",,,,,,,,,
679414400,28,28229,282290049,"679-4144",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","揖保町真砂","イボチョウマサゴ",,,,,,,,,
679414200,28,28229,282290050,"679-4142",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","揖保町松原","イボチョウマツバラ",,,,,,,,,
679415300,28,28229,282290051,"679-4153",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","揖保町門前","イボチョウモンゼン",,,,,,,,,
679415100,28,28229,282290052,"679-4151",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","揖保町山下","イボチョウヤマシタ",,,,,,,,,
679411500,28,28229,282290053,"679-4115",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","神岡町入野","カミオカチョウイリノ",,,,,,,,,
679411200,28,28229,282290054,"679-4112",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","神岡町追分","カミオカチョウオイワケ",,,,,,,,,
679410100,28,28229,282290055,"679-4101",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","神岡町奥村","カミオカチョウオクムラ",,,,,,,,,
679410300,28,28229,282290056,"679-4103",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","神岡町上横内","カミオカチョウカミヨコウチ",,,,,,,,,
679410200,28,28229,282290057,"679-4102",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","神岡町北横内","カミオカチョウキタヨコウチ",,,,,,,,,
679411600,28,28229,282290058,"679-4116",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","神岡町沢田","カミオカチョウサワダ",,,,,,,,,
679410800,28,28229,282290059,"679-4108",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","神岡町大住寺","カミオカチョウダイジュウジ",,,,,,,,,
679411300,28,28229,282290060,"679-4113",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","神岡町田中","カミオカチョウタナカ",,,,,,,,,
679410400,28,28229,282290061,"679-4104",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","神岡町筒井","カミオカチョウツツイ",,,,,,,,,
679410500,28,28229,282290062,"679-4105",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","神岡町西鳥井","カミオカチョウニシトリイ",,,,,,,,,
679410700,28,28229,282290063,"679-4107",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","神岡町西横内","カミオカチョウニシヨコウチ",,,,,,,,,
679411100,28,28229,282290064,"679-4111",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","神岡町野部","カミオカチョウノベ",,,,,,,,,
679410900,28,28229,282290065,"679-4109",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","神岡町東觜崎","カミオカチョウヒガシハシサキ",,,,,,,,,
679410600,28,28229,282290066,"679-4106",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","神岡町横内","カミオカチョウヨコウチ",,,,,,,,,
679411400,28,28229,282290067,"679-4114",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","神岡町寄井","カミオカチョウヨリイ",,,,,,,,,
679433100,28,28229,282290068,"679-4331",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","新宮町市野保","シングウチョウイチノホ",,,,,,,,,
679431500,28,28229,282290069,"679-4315",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","新宮町井野原","シングウチョウイノハラ",,,,,,,,,
679433200,28,28229,282290070,"679-4332",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","新宮町馬立","シングウチョウウマタテ",,,,,,,,,
679434300,28,28229,282290071,"679-4343",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","新宮町大屋","シングウチョウオオヤ",,,,,,,,,
679515100,28,28229,282290072,"679-5151",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","新宮町奥小屋","シングウチョウオクゴヤ",,,,,,,,,
679515400,28,28229,282290073,"679-5154",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","新宮町鍛冶屋","シングウチョウカジヤ",,,,,,,,,
679516200,28,28229,282290074,"679-5162",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","新宮町上莇原","シングウチョウカミアザワラ",,,,,,,,,
679430300,28,28229,282290075,"679-4303",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","新宮町上笹","シングウチョウカミササ",,,,,,,,,
679432300,28,28229,282290076,"679-4323",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","新宮町北村","シングウチョウキタムラ",,,,,,,,,
679515500,28,28229,282290077,"679-5155",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","新宮町栗町","シングウチョウクリマチ",,,,,,,,,
679516500,28,28229,282290078,"679-5165",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","新宮町光都","シングウチョウコウト",,,,,,,,,
679430200,28,28229,282290079,"679-4302",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","新宮町香山","シングウチョウコウヤマ",,,,,,,,,
679431600,28,28229,282290080,"679-4316",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","新宮町芝田","シングウチョウコゲタ",,,,,,,,,
679432500,28,28229,282290081,"679-4325",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","新宮町佐野","シングウチョウサノ",,,,,,,,,
679430100,28,28229,282290082,"679-4301",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","新宮町篠首","シングウチョウシノクビ",,,,,,,,,
679516100,28,28229,282290083,"679-5161",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","新宮町下莇原","シングウチョウシモアザワラ",,,,,,,,,
679430400,28,28229,282290084,"679-4304",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","新宮町下笹","シングウチョウシモササ",,,,,,,,,
679431200,28,28229,282290085,"679-4312",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","新宮町下野","シングウチョウシモノ",,,,,,,,,
679433300,28,28229,282290086,"679-4333",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","新宮町下野田","シングウチョウシモノダ",,,,,,,,,
679431300,28,28229,282290087,"679-4313",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","新宮町新宮","シングウチョウシングウ",,,,,,,,,
679439300,28,28229,282290087,"679-4393",1,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","新宮町新宮","シングウチョウシングウ",,,,,,"ブンセン　株式会社","ブンセン　カブシキガイシヤ","新宮町新宮３８７",
679434400,28,28229,282290088,"679-4344",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","新宮町善定","シングウチョウゼンジョ",,,,,,,,,
679432200,28,28229,282290089,"679-4322",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","新宮町仙正","シングウチョウセンショウ",,,,,,,,,
679434600,28,28229,282290090,"679-4346",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","新宮町千本","シングウチョウセンボン",,,,,,,,,
679431400,28,28229,282290091,"679-4314",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","新宮町曽我井","シングウチョウソガイ",,,,,,,,,
679432100,28,28229,282290092,"679-4321",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","新宮町段之上","シングウチョウダンノウエ",,,,,,,,,
679516300,28,28229,282290093,"679-5163",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","新宮町角亀","シングウチョウツノガメ",,,,,,,,,
679515300,28,28229,282290094,"679-5153",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","新宮町時重","シングウチョウトキシゲ",,,,,,,,,
679432700,28,28229,282290095,"679-4327",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","新宮町中野庄","シングウチョウナカノショウ",,,,,,,,,
679434100,28,28229,282290096,"679-4341",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","新宮町能地","シングウチョウノウジ",,,,,,,,,
679432400,28,28229,282290097,"679-4324",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","新宮町觜崎","シングウチョウハシサキ",,,,,,,,,
679434200,28,28229,282290098,"679-4342",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","新宮町平野","シングウチョウヒラノ",,,,,,,,,
679439500,28,28229,282290098,"679-4395",1,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","新宮町平野","シングウチョウヒラノ",,,,,,"株式会社　帝国電機製作所","カブシキガイシヤ　テイコクデンキセイサクシヨ","新宮町平野６０",
679434500,28,28229,282290099,"679-4345",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","新宮町福栖","シングウチョウフクス",,,,,,,,,
679516400,28,28229,282290100,"679-5164",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","新宮町二柏野","シングウチョウフタツガイノ",,,,,,,,,
679432600,28,28229,282290101,"679-4326",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","新宮町船渡","シングウチョウフナト",,,,,,,,,
679515200,28,28229,282290102,"679-5152",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","新宮町牧","シングウチョウマキ",,,,,,,,,
679431100,28,28229,282290103,"679-4311",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","新宮町宮内","シングウチョウミヤウチ",,,,,,,,,
679439200,28,28229,282290103,"679-4392",1,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","新宮町宮内","シングウチョウミヤウチ",,,,,,"たつの市　新宮総合支所","タツノシ　シングウソウゴウシシヨ","新宮町宮内１６",
679430500,28,28229,282290104,"679-4305",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","新宮町吉島","シングウチョウヨシマ",,,,,,,,,
679417500,28,28229,282290105,"679-4175",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","龍野町旭町","タツノチョウアサヒマチ",,,,,,,,,
679417800,28,28229,282290106,"679-4178",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","龍野町大手","タツノチョウオオテ",,,,,,,,,
679412800,28,28229,282290107,"679-4128",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","龍野町小宅北","タツノチョウオヤケキタ",,,,,,,,,
679412300,28,28229,282290108,"679-4123",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","龍野町片山","タツノチョウカタヤマ",,,,,,,,,
679417900,28,28229,282290109,"679-4179",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","龍野町上霞城","タツノチョウカミカジョウ",,,,,,,,,
679417200,28,28229,282290110,"679-4172",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","龍野町上川原","タツノチョウカミガワラ",,,,,,,,,
679416600,28,28229,282290111,"679-4166",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","龍野町川原町","タツノチョウカワラチョウ",,,,,,,,,
679417100,28,28229,282290112,"679-4171",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","龍野町北龍野","タツノチョウキタタツノ",,,,,,,,,
679412100,28,28229,282290113,"679-4121",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","龍野町島田","タツノチョウシマダ",,,,,,,,,
679416200,28,28229,282290114,"679-4162",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","龍野町下霞城","タツノチョウシモカジョウ",,,,,,,,,
679417700,28,28229,282290115,"679-4177",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","龍野町下川原","タツノチョウシモガワラ",,,,,,,,,
679417600,28,28229,282290116,"679-4176",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","龍野町水神町","タツノチョウスイジンチョウ",,,,,,,,,
679412500,28,28229,282290117,"679-4125",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","龍野町末政","タツノチョウスエマサ",,,,,,,,,
679416900,28,28229,282290118,"679-4169",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","龍野町大道","タツノチョウダイドウ",,,,,,,,,
679416400,28,28229,282290119,"679-4164",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","龍野町立町","タツノチョウタテマチ",,,,,,,,,
679412900,28,28229,282290120,"679-4129",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","龍野町堂本","タツノチョウドウモト",,,,,,,,,
679416700,28,28229,282290121,"679-4167",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","龍野町富永","タツノチョウトミナガ",,,,,,,,,
679419300,28,28229,282290121,"679-4193",1,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","龍野町富永","タツノチョウトミナガ",,,,,,"ヒガシマル醤油　株式会社","ヒガシマルシヨウユ　カブシキガイシヤ","龍野町富永１００－３",
679419200,28,28229,282290121,"679-4192",1,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","龍野町富永","タツノチョウトミナガ",,,,,,"たつの市役所","タツノシヤクシヨ","龍野町富永１００５－１",
679412400,28,28229,282290122,"679-4124",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","龍野町中井","タツノチョウナカイ",,,,,,,,,
679417000,28,28229,282290123,"679-4170",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","龍野町中霞城","タツノチョウナカカジョウ",,,,,,,,,
679412600,28,28229,282290124,"679-4126",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","龍野町中村","タツノチョウナカムラ",,,,,,,,,
679412200,28,28229,282290125,"679-4122",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","龍野町日飼","タツノチョウヒガイ",,,,,,,,,
679419500,28,28229,282290125,"679-4195",1,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","龍野町日飼","タツノチョウヒガイ",,,,,,"極東産機　株式会社","キヨクトウサンキ　カブシキガイシヤ","龍野町日飼１９０",
679416100,28,28229,282290126,"679-4161",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","龍野町日山","タツノチョウヒヤマ",,,,,,,,,
679416300,28,28229,282290127,"679-4163",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","龍野町福の神","タツノチョウフクノカミ",,,,,,,,,
679416500,28,28229,282290128,"679-4165",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","龍野町本町","タツノチョウホンマチ",,,,,,,,,
679412700,28,28229,282290129,"679-4127",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","龍野町宮脇","タツノチョウミヤワキ",,,,,,,,,
679417300,28,28229,282290130,"679-4173",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","龍野町門の外","タツノチョウモンノソト",,,,,,,,,
679417400,28,28229,282290131,"679-4174",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","龍野町柳原","タツノチョウヤナギハラ",,,,,,,,,
679416800,28,28229,282290132,"679-4168",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","龍野町四箇","タツノチョウヨッカ",,,,,,,,,
679413600,28,28229,282290133,"679-4136",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","誉田町井上","ホンダチョウイノカミ",,,,,,,,,
679413100,28,28229,282290134,"679-4131",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","誉田町内山","ホンダチョウウチヤマ",,,,,,,,,
679413700,28,28229,282290135,"679-4137",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","誉田町片吹","ホンダチョウカタブキ",,,,,,,,,
679413900,28,28229,282290136,"679-4139",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","誉田町上沖","ホンダチョウカミオキ",,,,,,,,,
679413800,28,28229,282290137,"679-4138",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","誉田町下沖","ホンダチョウシモオキ",,,,,,,,,
679413500,28,28229,282290138,"679-4135",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","誉田町高駄","ホンダチョウタカダ",,,,,,,,,
679413000,28,28229,282290139,"679-4130",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","誉田町長真","ホンダチョウナガザネ",,,,,,,,,
679413400,28,28229,282290140,"679-4134",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","誉田町広山","ホンダチョウヒロヤマ",,,,,,,,,
679413200,28,28229,282290141,"679-4132",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","誉田町福田","ホンダチョウフクダ",,,,,,,,,
679413300,28,28229,282290142,"679-4133",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","誉田町誉","ホンダチョウホマレ",,,,,,,,,
671134200,28,28229,282290143,"671-1342",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","御津町朝臣","ミツチョウアサトミ",,,,,,,,,
671131200,28,28229,282290144,"671-1312",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","御津町碇岩","ミツチョウイカリイワ",,,,,,,,,
671133100,28,28229,282290145,"671-1331",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","御津町岩見","ミツチョウイワミ",,,,,,,,,
671134100,28,28229,282290146,"671-1341",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","御津町釜屋","ミツチョウカマヤ",,,,,,,,,
671139200,28,28229,282290146,"671-1392",1,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","御津町釜屋","ミツチョウカマヤ",,,,,,"たつの市　御津総合支所","タツノシ　ミツソウゴウシシヨ","御津町釜屋１８０－１",
671132100,28,28229,282290147,"671-1321",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","御津町苅屋","ミツチョウカリヤ",,,,,,,,,
671139300,28,28229,282290147,"671-1393",1,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","御津町苅屋","ミツチョウカリヤ",,,,,,"タキロン　株式会社　網干工場","タキロン　カブシキガイシヤ　アボシコウジヨウ","御津町苅屋１４５５",
671130100,28,28229,282290148,"671-1301",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","御津町黒崎","ミツチョウクロサキ",,,,,,,,,
671131100,28,28229,282290149,"671-1311",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","御津町中島","ミツチョウナカシマ",,,,,,,,,
671133200,28,28229,282290150,"671-1332",0,0,"兵庫県","ヒョウゴケン","たつの市","タツノシ","御津町室津","ミツチョウムロツ",,,,,,,,,
666020000,28,28301,283010000,"666-0200",0,0,"兵庫県","ヒョウゴケン","川辺郡猪名川町","カワベグンイナガワチョウ",,"　","（該当なし）",,,,,,,,
666021200,28,28301,283010001,"666-0212",0,0,"兵庫県","ヒョウゴケン","川辺郡猪名川町","カワベグンイナガワチョウ","旭ケ丘","アサヒガオカ",,,,,,,,,
666024600,28,28301,283010002,"666-0246",0,0,"兵庫県","ヒョウゴケン","川辺郡猪名川町","カワベグンイナガワチョウ","猪名川台","イナガワダイ",,,,,,,,,
666025500,28,28301,283010003,"666-0255",0,0,"兵庫県","ヒョウゴケン","川辺郡猪名川町","カワベグンイナガワチョウ","猪渕","イブチ",,,,,,,,,
666024400,28,28301,283010004,"666-0244",0,0,"兵庫県","ヒョウゴケン","川辺郡猪名川町","カワベグンイナガワチョウ","上野","ウエノ",,,,,,,,,
666029200,28,28301,283010004,"666-0292",1,0,"兵庫県","ヒョウゴケン","川辺郡猪名川町","カワベグンイナガワチョウ","上野","ウエノ",,,,,,"猪名川町役場","イナガワチヨウヤクバ","上野北畑１１－１",
666024100,28,28301,283010005,"666-0241",0,0,"兵庫県","ヒョウゴケン","川辺郡猪名川町","カワベグンイナガワチョウ","内馬場","ウチババ",,,,,,,,,
666024300,28,28301,283010006,"666-0243",0,0,"兵庫県","ヒョウゴケン","川辺郡猪名川町","カワベグンイナガワチョウ","柏梨田","カシウダ",,,,,,,,,
666020400,28,28301,283010007,"666-0204",0,0,"兵庫県","ヒョウゴケン","川辺郡猪名川町","カワベグンイナガワチョウ","柏原","カシハラ",,,,,,,,,
666020200,28,28301,283010008,"666-0202",0,0,"兵庫県","ヒョウゴケン","川辺郡猪名川町","カワベグンイナガワチョウ","鎌倉","カマクラ",,,,,,,,,
666023100,28,28301,283010009,"666-0231",0,0,"兵庫県","ヒョウゴケン","川辺郡猪名川町","カワベグンイナガワチョウ","上阿古谷","カミアコタニ",,,,,,,,,
666023600,28,28301,283010010,"666-0236",0,0,"兵庫県","ヒョウゴケン","川辺郡猪名川町","カワベグンイナガワチョウ","北田原","キタタハラ",,,,,,,,,
666023400,28,28301,283010011,"666-0234",0,0,"兵庫県","ヒョウゴケン","川辺郡猪名川町","カワベグンイナガワチョウ","北野","キタノ",,,,,,,,,
666022500,28,28301,283010012,"666-0225",0,0,"兵庫県","ヒョウゴケン","川辺郡猪名川町","カワベグンイナガワチョウ","木津","キヅ",,,,,,,,,
666025400,28,28301,283010013,"666-0254",0,0,"兵庫県","ヒョウゴケン","川辺郡猪名川町","カワベグンイナガワチョウ","肝川","キモカワ",,,,,,,,,
666025600,28,28301,283010014,"666-0256",0,0,"兵庫県","ヒョウゴケン","川辺郡猪名川町","カワベグンイナガワチョウ","銀山","ギンザン",,,,,,,,,
666022300,28,28301,283010015,"666-0223",0,0,"兵庫県","ヒョウゴケン","川辺郡猪名川町","カワベグンイナガワチョウ","木間生","コモオ",,,,,,,,,
